,id,scaledFeatures,prediction,distance_to_centroid,ISBN,rating
34765,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0736631038,8
34571,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0060268506,5
34570,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0060177500,9
34569,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,006001315X,9
34568,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0060013125,8
34567,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0060012331,9
34566,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0030617332,8
34635,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0345418689,3
34604,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0140440232,10
34605,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0151000891,9
34606,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0151005672,3
34607,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0156118505,5
34608,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0156999811,9
34609,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0240510860,9
34572,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0060906995,9
34610,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0312850239,8
34612,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0312855494,6
34613,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0312890419,7
34614,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0316108367,9
34615,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0345070379,8
34616,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0345275802,7
34617,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,034528223X,9
34618,254899,"[-1.2339035941301661,1.5159422877452873,3.003596803310245,1.6661777634346941,0.5189538887025266,1.076298630675998,0.31076508047710055,-0.5711848112191782,-2.3135022395478084,0.915801676374662,0.29674459124178687,-1.0738792401975406,-1.5412889463674246,0.6648882788997469,0.06366720907820032,-0.17723131275173828,0.7554942297970301,-0.5028684609435742,-0.41015930573783327,-1.7442266630993724,-1.1205815611018057,-0.17199695317629887,-0.6546655928870694,-0.37559045398529695,-2.64251463892699,1.2126551211025443,-0.5348990090421031,0.5162669797602311,0.31267274407497236,-0.7344226980678564,-2.021503789155399,-0.22066054883876746,0.1678724489329304,2.1137334337946543,0.6862334769562526]",1,6.574523567898921,0345283570,5
